epoch,train_loss,train_acc,val_loss,val_acc,val_macro_f1,lr,epoch_time_sec
1,0.9725163175618207,0.5938333333333333,0.5749129106203715,0.81175,0.809986066726369,0.0003,12.10357421875
2,0.5907762050452056,0.7834537037037037,0.44389708050092064,0.854,0.8535155837459507,0.0003,13.069224609375
3,0.47406938573166174,0.8318888888888889,0.38782555627822873,0.8706666666666667,0.8702564892298579,0.0003,12.1770439453125
4,0.4003125259258129,0.8625648148148148,0.35159940377871196,0.88125,0.8808399493999618,0.0003,12.82982421875
5,0.3496177846149162,0.8826203703703703,0.32500300971666973,0.8919166666666667,0.8916191335308986,0.0003,11.8949169921875
6,0.31178790587849087,0.895,0.3063545748392741,0.89575,0.8953197814197802,0.0003,11.650689453125
