id,model,setting,train_acc,val_acc,test_acc,train_val_gap,final_loss,elapsed_seconds
A1-AB-NORM-001,fully_connected,"kind=solver, model=fully_connected, learning_rate=0.001, reg=0.1, hidden_dims=[100, 100], batch_size=200, epochs=10, update_rule=adam, normalization=None, dropout_keep_ratio=1.0",0.4776734693877551,0.484,0.4637,-0.006326530612244863,1.6987736225128174,54.05872917175293
A1-AB-NORM-002,fully_connected,"kind=solver, model=fully_connected, learning_rate=0.001, reg=0.1, hidden_dims=[100, 100], batch_size=200, epochs=10, update_rule=adam, normalization=batchnorm, dropout_keep_ratio=1.0",0.4499183673469388,0.448,0.4171,0.0019183673469387874,1.739983320236206,58.86221694946289
A1-AB-NORM-003,fully_connected,"kind=solver, model=fully_connected, learning_rate=0.001, reg=0.1, hidden_dims=[100, 100], batch_size=200, epochs=10, update_rule=adam, normalization=layernorm, dropout_keep_ratio=1.0",0.4492244897959184,0.447,0.4354,0.002224489795918383,1.7525650262832642,60.470919609069824
A1-AB-NORM-004,fully_connected,"kind=solver, model=fully_connected, learning_rate=0.001, reg=0.1, hidden_dims=[100, 100], batch_size=200, epochs=10, update_rule=adam, normalization=None, dropout_keep_ratio=0.8",0.42987755102040814,0.448,0.4383,-0.018122448979591865,1.774268505942197,100.16015553474426
