epoch,optimization_loss,train_loss,train_accuracy,validation_loss,validation_accuracy,epoch_seconds
1,2.1721944020854327,1.9611939421628237,0.6229116945107399,1.9596467917491303,0.6171003717472119,0.05857420001120772
2,1.8037421381468408,1.579326042123713,0.817024661893397,1.5941039861947683,0.7881040892193308,0.05696139999781735
3,1.3987491170676043,1.1733431466545587,0.8766905330151153,1.2010397083640771,0.8401486988847584,0.060686600001645274
4,1.010095997618935,0.8140937970350821,0.8910103420843277,0.8522552956452484,0.8661710037174721,0.06034619999991264
5,0.7131183674300865,0.5859702555040142,0.9069212410501193,0.6315596613191548,0.862453531598513,0.06141290000232402
6,0.5231505405137277,0.4376885736159084,0.92442322991249,0.4827582949720074,0.8847583643122676,0.061683799998718314
7,0.40581299377975416,0.35537804847751586,0.9291964996022275,0.39624259756269076,0.9144981412639405,0.059509399987291545
8,0.3312825394633213,0.28993457222026947,0.9411296738265712,0.3327524132852551,0.9256505576208178,0.058700599998701364
9,0.28078583277791896,0.24900735039078822,0.9498806682577565,0.2948602007286646,0.9182156133828996,0.060642600001301616
10,0.24891623145899622,0.21799400232590121,0.9554494828957836,0.25824952810953944,0.9330855018587361,0.05856540000240784
11,0.21955813839208255,0.19386284360214417,0.9570405727923628,0.23793244307283426,0.9479553903345725,0.0620690000068862
12,0.2051820310254758,0.18252544604991022,0.9578361177406524,0.22494539358425286,0.9479553903345725,0.05954270000802353
13,0.18738143127070148,0.16474986147645831,0.960222752585521,0.2053427276030911,0.9479553903345725,0.06041630000981968
14,0.16698644088173514,0.14658773658838484,0.9697692919649961,0.18754830659178143,0.9516728624535316,0.058006499995826744
15,0.1566984239879842,0.1353600439822282,0.9697692919649961,0.17855286470610293,0.9591078066914498,0.05917260001297109
16,0.14497588656796284,0.12923023841055847,0.9737470167064439,0.17429970951007034,0.9479553903345725,0.061250999991898425
17,0.13843713286180495,0.11762076447049818,0.9745425616547335,0.16711271454808269,0.9591078066914498,0.06122079999477137
18,0.12661787630028806,0.10967103647875463,0.9777247414478918,0.15996791300816013,0.9591078066914498,0.06031030000303872
19,0.12028191523187282,0.10579217857097285,0.9777247414478918,0.15473215647952623,0.9591078066914498,0.06025029999727849
20,0.11352923505419117,0.09699932762133481,0.9777247414478918,0.14893316910477333,0.9591078066914498,0.0609237999888137
21,0.1082129212900342,0.09100790741388823,0.9856801909307876,0.13935766654737297,0.9702602230483272,0.059425800005556084
22,0.10008484272210172,0.08440333283630688,0.984884645982498,0.13636912905808093,0.9591078066914498,0.06044699999620207
23,0.09521360202131739,0.07899809194192382,0.9880668257756563,0.1298557375128823,0.966542750929368,0.062334200003533624
24,0.09065415577077295,0.07540529050425362,0.9856801909307876,0.12902123418977177,0.9702602230483272,0.06067859999893699
25,0.08667869352633904,0.07185407469226,0.9880668257756563,0.12643777597419814,0.9702602230483272,0.062005100000533275
26,0.08241281001246938,0.06740818010944803,0.9904534606205251,0.12367698806855931,0.966542750929368,0.06655629999295343
27,0.07997285082168054,0.06724996520434139,0.9904534606205251,0.12155859183948937,0.9702602230483272,0.06876580000971444
28,0.0757845785111264,0.060960358871848426,0.9904534606205251,0.12071700672147893,0.9702602230483272,0.07534519999171607
29,0.07258335148439647,0.059629807732465255,0.9920445505171042,0.11723312970426583,0.9739776951672863,0.06317680000211112
30,0.0696638173612331,0.05498171258219074,0.9912490055688147,0.11548704687879942,0.9739776951672863,0.06053519999841228
31,0.0685184942170919,0.05288950882351863,0.9928400954653938,0.1140748581014388,0.9702602230483272,0.06414970000332687
32,0.06502106281700328,0.05271681286831669,0.9920445505171042,0.11473344274994969,0.9739776951672863,0.06307880001259036
33,0.06218852640581559,0.05078309404298091,0.9896579156722355,0.11522757554498102,0.966542750929368,0.06317829999898095
34,0.061463752147158976,0.04646288969508177,0.9928400954653938,0.10823232162318074,0.9702602230483272,0.06101060000946745
35,0.05963642784275812,0.0439789715600869,0.9936356404136834,0.10959832184669187,0.9739776951672863,0.062148099998012185
36,0.054808384235790805,0.04307206827984341,0.994431185361973,0.10449570361312921,0.9739776951672863,0.06303970000590198
37,0.0551783607663302,0.04041260475241463,0.9936356404136834,0.10517769063527777,0.9739776951672863,0.06126800000492949
38,0.05237356298807926,0.03801605858997786,0.9960222752585521,0.1024691517900053,0.9739776951672863,0.06532429999788292
39,0.04980040547526448,0.03565199794561844,0.9960222752585521,0.10011034841426493,0.9776951672862454,0.06517040000471752
40,0.04704507526065885,0.03413941400672458,0.9968178202068417,0.09720263077162773,0.9776951672862454,0.06288329999370035
