epoch,train_loss,train_acc,val_loss,val_acc,val_macro_f1,lr,epoch_time_sec
1,0.6201258622540368,0.7652685185185185,0.36169453358650205,0.8804166666666666,0.8796901691426902,0.001,17.15770703125
2,0.36228394098635075,0.8752777777777778,0.30004715474446614,0.901,0.9006753029201773,0.001,17.416326171875
3,0.28922768992847864,0.9028148148148148,0.26765873773892723,0.9100833333333334,0.9098479383927307,0.001,17.18196875
4,0.25576806370417277,0.9137777777777778,0.2571170064608256,0.91525,0.9152570060246323,0.001,17.5586953125
5,0.23950365530561518,0.9189907407407407,0.24479869826634726,0.9201666666666667,0.91995018818956,0.001,17.56667578125
6,0.22261084685502228,0.9250648148148148,0.24614523315429687,0.9140833333333334,0.9137211045584627,0.001,17.707271484375
