epoch,train_loss,train_acc,val_loss,val_acc,val_macro_f1,lr,epoch_time_sec
1,0.47985342472570913,0.8227037037037037,0.304049964427948,0.89725,0.8966405367402809,0.001,50.4066953125
2,0.2442040132107558,0.9162037037037037,0.25949794499079387,0.91225,0.9124064343680282,0.001,49.59051171875
3,0.18085191163531056,0.9389074074074074,0.23802179686228433,0.9196666666666666,0.9196038381832932,0.001,49.97821875
4,0.13708684047504707,0.9538055555555556,0.25273709229628244,0.9131666666666667,0.9133607034667421,0.001,49.27587890625
5,0.10101775585501283,0.9664722222222222,0.27809961795806887,0.9148333333333334,0.9146395210904599,0.001,50.0677578125
6,0.07379142950309647,0.9761111111111112,0.304293689250946,0.91325,0.9129743474593088,0.001,48.32046875
7,0.05244654806123839,0.9828796296296296,0.33377451690038046,0.91,0.9101345138560903,0.001,46.32559765625
8,0.03737311849715533,0.9876388888888888,0.36538944840431214,0.91175,0.9117011481724305,0.001,45.38753515625
