id,model,setting,train_acc,val_acc,test_acc,train_val_gap,final_loss,elapsed_seconds
A1-AB-NORM-001,fully_connected,"kind=solver, model=fully_connected, learning_rate=0.001, reg=0.1, hidden_dims=[100, 100], batch_size=200, epochs=10, update_rule=adam, normalization=None, dropout_keep_ratio=1.0",0.4776734693877551,0.484,0.4637,-0.006326530612244863,1.6987736225128174,45.80570983886719
A1-AB-NORM-002,fully_connected,"kind=solver, model=fully_connected, learning_rate=0.001, reg=0.1, hidden_dims=[100, 100], batch_size=200, epochs=10, update_rule=adam, normalization=batchnorm, dropout_keep_ratio=1.0",0.4499183673469388,0.448,0.4171,0.0019183673469387874,1.739983320236206,43.434348344802856
A1-AB-NORM-003,fully_connected,"kind=solver, model=fully_connected, learning_rate=0.001, reg=0.1, hidden_dims=[100, 100], batch_size=200, epochs=10, update_rule=adam, normalization=layernorm, dropout_keep_ratio=1.0",0.4492244897959184,0.447,0.4354,0.002224489795918383,1.7525650262832642,55.068180084228516
A1-AB-NORM-004,fully_connected,"kind=solver, model=fully_connected, learning_rate=0.001, reg=0.1, hidden_dims=[100, 100], batch_size=200, epochs=10, update_rule=adam, normalization=None, dropout_keep_ratio=0.8",0.2676734693877551,0.283,0.272,-0.01532653061224487,0.07620993326220357,92.18137383460999
