epoch,optimization_loss,train_loss,train_accuracy,validation_loss,validation_accuracy,epoch_seconds
1,2.2672773619536195,2.1127470175865914,0.24025457438345266,2.113717574603422,0.24907063197026022,0.012865999990026467
2,2.032316903320396,1.9097499046140782,0.548926014319809,1.915814374741858,0.5353159851301115,0.011553899996215478
3,1.832359955554018,1.7096769084069159,0.7128082736674622,1.720631696145706,0.6802973977695167,0.010875300009502098
4,1.629097971862883,1.5022923424583299,0.781225139220366,1.5193377312738727,0.7360594795539034,0.010689599992474541
5,1.423397737597308,1.2986070053249146,0.8345266507557677,1.3203455776657997,0.8215613382899628,0.01302909999503754
6,1.2256434663896327,1.113757197732528,0.862370723945903,1.1398532851111254,0.8327137546468402,0.012290400001802482
7,1.053447401167633,0.9535829978090266,0.8854415274463007,0.9843726474607793,0.8550185873605948,0.01213959998858627
8,0.9049054413930608,0.8208962429650576,0.8973747016706444,0.8552136631202938,0.8661710037174721,0.011697699999785982
9,0.7838284554428403,0.7138216073321276,0.9085123309466985,0.7522121170186438,0.8587360594795539,0.011943399993469939
10,0.6875086478155239,0.6283171085997818,0.9236276849642004,0.6683423388706466,0.8847583643122676,0.012311899990891106
11,0.6098363809064418,0.5589537453974454,0.9276054097056484,0.6009879468216442,0.8847583643122676,0.012445000000298023
12,0.5479648704332869,0.5028435083306321,0.9284009546539379,0.5475079372784486,0.8884758364312267,0.013146500001312234
13,0.4951754052132567,0.45544988623911803,0.9355608591885441,0.5003450934347365,0.895910780669145,0.011621199999353848
14,0.4512866975230094,0.415191642636912,0.9363564041368337,0.4602574303277833,0.8996282527881041,0.012090799995348789
15,0.4148021114983558,0.3815010919828325,0.9403341288782816,0.42810378031045854,0.9070631970260223,0.012188900000182912
16,0.38279719604534346,0.35261710951946645,0.94351630867144,0.39971711292656303,0.9107806691449815,0.011871700000483543
17,0.35596342860304464,0.3283802087774505,0.9443118536197295,0.3772855260240413,0.9144981412639405,0.012943899986566976
18,0.33365360308100644,0.30678106084680135,0.9451073985680191,0.35539725854607546,0.9144981412639405,0.011705099997925572
19,0.3135293373365646,0.28818366131989326,0.9459029435163087,0.3389570289867512,0.9219330855018587,0.012022200011415407
20,0.2965927089259532,0.27203114156273017,0.9498806682577565,0.3233456533429624,0.9256505576208178,0.01207000001159031
21,0.28043294181972117,0.25730038637260594,0.9554494828957836,0.30787839978768433,0.929368029739777,0.012260599993169308
22,0.2668586562326285,0.24387631018005537,0.958631662688942,0.2951727164198933,0.929368029739777,0.012073900012183003
23,0.2536363390151039,0.23186373856516015,0.9570405727923628,0.28368482975284154,0.9368029739776952,0.01263650000328198
24,0.242451456959847,0.2205838999420093,0.9610182975338106,0.2739463228041164,0.929368029739777,0.012346499992418103
25,0.2317032583851191,0.2102643026497703,0.9618138424821002,0.2634943975868232,0.9330855018587361,0.012148199995863251
26,0.2229536971578923,0.20125810826000892,0.9618138424821002,0.2548310102368716,0.9405204460966543,0.01189509998948779
27,0.21410757574472297,0.19289611456187808,0.9657915672235481,0.24675971504968913,0.9330855018587361,0.012093600002117455
28,0.2042289228300218,0.18497938187652274,0.9665871121718377,0.23947225140225134,0.9442379182156134,0.01205429999390617
29,0.19692179926558015,0.17728353480883177,0.9689737470167065,0.2318990623972073,0.9516728624535316,0.012565700002596714
30,0.19029026897660772,0.1705790160438512,0.9697692919649961,0.2268814688182327,0.9516728624535316,0.0122587000078056
31,0.18387824138524977,0.16399569532390848,0.9745425616547335,0.22008920294807335,0.9553903345724907,0.011933100002352148
32,0.177697035959776,0.1580136648807528,0.9745425616547335,0.2139401045121247,0.9516728624535316,0.012080000000423752
33,0.17248371793981745,0.15266995348276163,0.9729514717581543,0.20976432947466336,0.9516728624535316,0.012050200006342493
34,0.16636603507911307,0.1473625028117003,0.9753381066030231,0.2052850662928388,0.9628252788104089,0.012336300002061762
35,0.16101943427890694,0.1421244372162865,0.979315831344471,0.1993489693304799,0.9628252788104089,0.011602700004004873
36,0.15637813570189135,0.13753726971611702,0.9801113762927606,0.1956194780164059,0.9628252788104089,0.01275300000270363
37,0.15213744540033153,0.13317131825068657,0.9809069212410502,0.19179845228927433,0.9591078066914498,0.011778899992350489
38,0.147573127217372,0.12900512326534871,0.9801113762927606,0.1881379987382661,0.9591078066914498,0.012355200000456534
39,0.14404557929189868,0.1251539735033238,0.9817024661893397,0.1853274609914804,0.9628252788104089,0.011563599997316487
40,0.13965530009362406,0.12142092129375956,0.9809069212410502,0.18092756472081234,0.9591078066914498,0.011931900007766671
