epoch,optimization_loss,train_loss,train_accuracy,validation_loss,validation_accuracy,epoch_seconds
1,1.8282371699997937,1.239734722832768,0.8385043754972156,1.2606670341861663,0.8178438661710037,0.011869399997522123
2,0.8978655979396654,0.5688535246058649,0.9101034208432777,0.6177844272941562,0.8587360594795539,0.012290800004848279
3,0.4589896434620756,0.3369212343915041,0.9268098647573588,0.39019566488301816,0.895910780669145,0.013594899995950982
4,0.29990463553954144,0.23940889798899787,0.9451073985680191,0.29743842778895413,0.9256505576208178,0.012217799987411126
5,0.2384675432128086,0.1910726112357736,0.954653937947494,0.24744487597703638,0.929368029739777,0.012206800005515106
6,0.19240007002354517,0.16184718236344836,0.9681782020684169,0.20576535033383148,0.9591078066914498,0.012334099999861792
7,0.16270605214258202,0.12920841533813177,0.9785202863961814,0.18974083501720693,0.9516728624535316,0.012016599997878075
8,0.14226655994601678,0.11626337994573371,0.9809069212410502,0.18258725896730443,0.9553903345724907,0.01257130000158213
9,0.12497821485179651,0.09650426961131538,0.9832935560859188,0.1602528975744581,0.966542750929368,0.012543100005132146
10,0.1155063614215041,0.08729221844109462,0.9840891010342084,0.14568522950363608,0.966542750929368,0.012343399997917004
11,0.10147830942554198,0.07667714666508751,0.9888623707239459,0.13991965725389804,0.9702602230483272,0.012856200002715923
12,0.09816829264048293,0.0702651894216094,0.9896579156722355,0.1362588334066687,0.9739776951672863,0.012594200001331046
13,0.09254506420399769,0.0671519993472676,0.9896579156722355,0.1390970714503631,0.9702602230483272,0.013678400006028824
14,0.07919690815945717,0.05602482576205247,0.9936356404136834,0.12645904185299847,0.966542750929368,0.012653099998715334
15,0.07353385184062022,0.05077723448951789,0.9936356404136834,0.12301322931862643,0.966542750929368,0.0120320999994874
16,0.06824439395687566,0.04395329632663836,0.994431185361973,0.11566591481999211,0.966542750929368,0.012954799996805377
17,0.06372843616766583,0.03902836438805438,0.9968178202068417,0.1097146775542001,0.9776951672862454,0.012144000007538125
18,0.05873663923442568,0.03775220465835182,0.9968178202068417,0.110934467745666,0.9739776951672863,0.01264340001216624
19,0.05807221682121598,0.03624166860859946,0.9984089101034208,0.11400494888120173,0.9702602230483272,0.01233719999436289
20,0.05456188053003271,0.030971547148409818,0.9984089101034208,0.10096355417095759,0.9814126394052045,0.012688299990259111
21,0.05131468707081583,0.028831483484974364,0.9992044550517104,0.09713318695044136,0.9776951672862454,0.014207300002453849
22,0.04831555043832768,0.025828429310381606,0.9992044550517104,0.09808253947106396,0.9776951672862454,0.0128573999973014
23,0.04548408841800979,0.023529512562389426,0.9992044550517104,0.09442784138570874,0.9814126394052045,0.012812000000849366
24,0.043781158149692544,0.022705475462590715,0.9992044550517104,0.0953207578572821,0.9814126394052045,0.012548600003356114
25,0.04287704837158216,0.022628786205651112,0.9992044550517104,0.09715508858308188,0.9776951672862454,0.012492800000472926
26,0.04124770750048093,0.020062716318438145,0.9992044550517104,0.09359731425450213,0.9851301115241635,0.013395100002526306
27,0.041140919432245536,0.02319236928544755,0.9984089101034208,0.09303771575102233,0.9739776951672863,0.0136855999880936
28,0.0405093389830179,0.0169043174301432,0.9992044550517104,0.08992305305702691,0.9851301115241635,0.013330300003872253
29,0.037330382583126556,0.01596750246447424,1.0,0.0916510058471882,0.9814126394052045,0.014258600000175647
30,0.03644533232266315,0.01511636618433744,0.9992044550517104,0.08792220605500918,0.9814126394052045,0.015465499993297271
31,0.03604346060632846,0.014402689796907899,0.9992044550517104,0.08825354795421714,0.9814126394052045,0.014428700000280514
32,0.03522734549854636,0.01425456445299489,1.0,0.0919227835262531,0.9814126394052045,0.015039399993838742
33,0.03449226365005933,0.012990806083139033,1.0,0.091001756638851,0.9814126394052045,0.014312700004666112
34,0.03375752088791039,0.012178951608558397,1.0,0.08593366584704985,0.9814126394052045,0.015659500000765547
35,0.033161567560999014,0.01226563347065162,1.0,0.0901284151097822,0.9814126394052045,0.014664699992863461
36,0.03249630950832401,0.011745719430711751,1.0,0.08693608804627954,0.9814126394052045,0.01408189999347087
37,0.03236896267773197,0.010857178535403347,1.0,0.08486056025816532,0.9814126394052045,0.013526700000511482
38,0.031547999465304476,0.010375551004604829,1.0,0.08698354506213547,0.9851301115241635,0.014026500008185394
39,0.031198425271801285,0.009982157916919511,1.0,0.08428727515515018,0.9814126394052045,0.01432639999256935
40,0.03044724119117973,0.009409903392409684,1.0,0.08420500825727487,0.9814126394052045,0.013939199998276308
